head,relation,tail,source_id,timestamp,confidence
P00342,PRESENT_AT,LOC0154,GEO005534,2026-01-02 13:19:00,0.93
P00099,PRESENT_AT,LOC0150,GEO005535,2026-08-05 03:54:00,0.72
P00022,PRESENT_AT,LOC0109,GEO005536,2026-05-27 18:07:00,0.76
P00727,PRESENT_AT,LOC0125,GEO005537,2026-07-28 11:19:00,0.82
P00793,PRESENT_AT,LOC0174,GEO005538,2026-08-09 21:51:00,0.98
P00592,PRESENT_AT,LOC0018,GEO005539,2026-02-25 16:24:00,0.72
P00483,PRESENT_AT,LOC0074,GEO005540,2026-07-24 12:04:00,0.89
P00642,PRESENT_AT,LOC0169,GEO005541,2026-08-26 09:27:00,0.75
P00724,PRESENT_AT,LOC0021,GEO005542,2026-08-14 13:58:00,0.91
P00044,PRESENT_AT,LOC0006,GEO005543,2026-07-04 05:36:00,0.96
P00142,PRESENT_AT,LOC0007,GEO005544,2026-08-07 14:52:00,0.8
P00616,PRESENT_AT,LOC0057,GEO005545,2026-02-20 10:42:00,0.86
P00232,PRESENT_AT,LOC0094,GEO005546,2026-05-06 06:17:00,0.7
P00189,PRESENT_AT,LOC0120,GEO005547,2026-01-05 13:28:00,0.92
P00089,PRESENT_AT,LOC0057,GEO005548,2026-07-13 01:17:00,0.95
P00005,PRESENT_AT,LOC0027,GEO005549,2026-02-09 21:38:00,0.89
P00277,PRESENT_AT,LOC0082,GEO005550,2026-07-06 02:19:00,0.86
P00191,PRESENT_AT,LOC0061,GEO005551,2026-04-01 15:42:00,0.76
P00936,PRESENT_AT,LOC0082,GEO005552,2026-08-27 16:04:00,0.77
P00380,PRESENT_AT,LOC0062,GEO005553,2026-02-23 19:40:00,0.98
P00493,PRESENT_AT,LOC0059,GEO005554,2026-02-14 12:49:00,0.73
P00249,PRESENT_AT,LOC0050,GEO005555,2026-01-29 03:05:00,0.83
P00146,PRESENT_AT,LOC0170,GEO005556,2026-01-28 07:54:00,0.73
P00235,PRESENT_AT,LOC0123,GEO005557,2026-02-10 13:35:00,0.94
P00012,PRESENT_AT,LOC0049,GEO005558,2026-03-08 12:34:00,0.67
P00733,PRESENT_AT,LOC0046,GEO005559,2026-05-29 02:27:00,0.89
P00982,PRESENT_AT,LOC0048,GEO005560,2026-02-12 18:36:00,0.77
P00374,PRESENT_AT,LOC0036,GEO005561,2026-02-03 13:02:00,0.83
P00376,PRESENT_AT,LOC0039,GEO005562,2026-05-29 23:47:00,0.81
P00899,PRESENT_AT,LOC0074,GEO005563,2026-08-15 10:59:00,0.81
P00611,PRESENT_AT,LOC0008,GEO005564,2026-03-30 16:17:00,0.95
P00550,PRESENT_AT,LOC0039,GEO005565,2026-02-02 20:40:00,0.72
P00588,PRESENT_AT,LOC0012,GEO005566,2026-01-30 23:31:00,0.79
P00252,PRESENT_AT,LOC0003,GEO005567,2026-07-23 03:32:00,0.73
P00059,PRESENT_AT,LOC0018,GEO005568,2026-06-27 00:49:00,0.67
P00433,PRESENT_AT,LOC0069,GEO005569,2026-03-31 22:37:00,0.76
P00479,PRESENT_AT,LOC0165,GEO005570,2026-02-03 10:55:00,0.96
P00091,PRESENT_AT,LOC0038,GEO005571,2026-04-14 08:55:00,0.97
P00431,PRESENT_AT,LOC0092,GEO005572,2026-07-02 15:22:00,0.75
P00736,PRESENT_AT,LOC0034,GEO005573,2026-07-31 02:38:00,0.91
P00146,PRESENT_AT,LOC0129,GEO005574,2026-07-23 18:57:00,0.84
P00761,PRESENT_AT,LOC0043,GEO005575,2026-08-30 19:48:00,0.72
P00286,PRESENT_AT,LOC0024,GEO005576,2026-07-10 04:42:00,0.74
P00733,PRESENT_AT,LOC0137,GEO005577,2026-02-11 15:27:00,0.66
P00295,PRESENT_AT,LOC0019,GEO005578,2026-06-01 04:14:00,0.88
P00989,PRESENT_AT,LOC0059,GEO005579,2026-08-16 21:02:00,0.82
P00707,PRESENT_AT,LOC0172,GEO005580,2026-02-23 21:06:00,0.66
P00401,PRESENT_AT,LOC0139,GEO005581,2026-02-11 05:50:00,0.72
P00180,PRESENT_AT,LOC0002,GEO005582,2026-08-29 21:08:00,0.72
P00848,PRESENT_AT,LOC0149,GEO005583,2026-05-21 16:45:00,0.85
P00344,PRESENT_AT,LOC0048,GEO005584,2026-02-04 23:46:00,0.85
P00303,PRESENT_AT,LOC0115,GEO005585,2026-05-28 06:42:00,0.84
P00356,PRESENT_AT,LOC0083,GEO005586,2026-06-29 02:51:00,0.78
P00324,PRESENT_AT,LOC0163,GEO005587,2026-07-23 16:31:00,0.82
P00307,PRESENT_AT,LOC0037,GEO005588,2026-04-12 08:05:00,0.72
P00141,PRESENT_AT,LOC0154,GEO005589,2026-05-31 19:18:00,0.98
P00438,PRESENT_AT,LOC0018,GEO005590,2026-08-10 12:44:00,0.67
P00959,PRESENT_AT,LOC0021,GEO005591,2026-07-18 07:12:00,0.74
P00760,PRESENT_AT,LOC0121,GEO005592,2026-04-08 08:51:00,0.86
P00519,PRESENT_AT,LOC0091,GEO005593,2026-07-04 08:45:00,0.76
P00918,PRESENT_AT,LOC0017,GEO005594,2026-03-04 03:01:00,0.7
P00389,PRESENT_AT,LOC0097,GEO005595,2026-01-24 21:46:00,0.71
P00230,PRESENT_AT,LOC0138,GEO005596,2026-06-04 13:53:00,0.95
P00325,PRESENT_AT,LOC0114,GEO005597,2026-01-26 19:47:00,0.98
P00083,PRESENT_AT,LOC0013,GEO005598,2026-04-13 17:34:00,0.85
P00854,PRESENT_AT,LOC0146,GEO005599,2026-01-17 16:29:00,0.8
P00256,PRESENT_AT,LOC0123,GEO005600,2026-03-06 01:54:00,0.71
P00932,PRESENT_AT,LOC0115,GEO005601,2026-02-04 20:19:00,0.88
P00248,PRESENT_AT,LOC0154,GEO005602,2026-05-20 18:38:00,0.91
P00226,PRESENT_AT,LOC0018,GEO005603,2026-04-12 15:15:00,0.98
P00486,PRESENT_AT,LOC0008,GEO005604,2026-03-05 08:10:00,0.75
P00176,PRESENT_AT,LOC0160,GEO005605,2026-02-14 05:58:00,0.78
P00835,PRESENT_AT,LOC0157,GEO005606,2026-04-27 01:59:00,0.68
P00773,PRESENT_AT,LOC0073,GEO005607,2026-04-14 19:29:00,0.73
P00991,PRESENT_AT,LOC0105,GEO005608,2026-07-12 22:23:00,0.89
P00282,PRESENT_AT,LOC0121,GEO005609,2026-03-08 16:52:00,0.78
P00678,PRESENT_AT,LOC0107,GEO005610,2026-06-24 05:42:00,0.88
P00483,PRESENT_AT,LOC0175,GEO005611,2026-06-03 12:22:00,0.91
P00105,PRESENT_AT,LOC0128,GEO005612,2026-05-13 13:41:00,0.74
P00226,PRESENT_AT,LOC0178,GEO005613,2026-07-15 18:45:00,0.81
P00539,PRESENT_AT,LOC0081,GEO005614,2026-05-19 04:20:00,0.96
P00527,PRESENT_AT,LOC0082,GEO005615,2026-08-03 00:59:00,0.66
P00929,PRESENT_AT,LOC0161,GEO005616,2026-04-07 03:25:00,0.66
P00896,PRESENT_AT,LOC0086,GEO005617,2026-04-28 23:53:00,0.7
P00068,PRESENT_AT,LOC0074,GEO005618,2026-05-13 07:19:00,0.92
P00751,PRESENT_AT,LOC0091,GEO005619,2026-04-03 06:13:00,0.66
P00642,PRESENT_AT,LOC0110,GEO005620,2026-05-07 06:51:00,0.71
P00540,PRESENT_AT,LOC0094,GEO005621,2026-01-20 14:48:00,0.75
P00688,PRESENT_AT,LOC0170,GEO005622,2026-02-04 08:50:00,0.78
P00396,PRESENT_AT,LOC0068,GEO005623,2026-02-18 00:16:00,0.69
P00390,PRESENT_AT,LOC0103,GEO005624,2026-06-10 07:19:00,0.96
P00997,PRESENT_AT,LOC0169,GEO005625,2026-03-13 07:28:00,0.7
P00508,PRESENT_AT,LOC0137,GEO005626,2026-05-23 23:38:00,0.86
P00225,PRESENT_AT,LOC0087,GEO005627,2026-08-03 22:27:00,0.85
P00489,PRESENT_AT,LOC0067,GEO005628,2026-01-09 08:27:00,0.66
P00866,PRESENT_AT,LOC0034,GEO005629,2026-01-04 12:15:00,0.74
P00147,PRESENT_AT,LOC0152,GEO005630,2026-07-20 22:56:00,0.73
P00147,PRESENT_AT,LOC0063,GEO005631,2026-07-15 00:34:00,0.88
P00528,PRESENT_AT,LOC0054,GEO005632,2026-03-03 05:15:00,0.82
P00457,PRESENT_AT,LOC0102,GEO005633,2026-07-07 21:58:00,0.86
P00753,PRESENT_AT,LOC0149,GEO005634,2026-02-02 15:51:00,0.94
P00752,PRESENT_AT,LOC0124,GEO005635,2026-03-19 16:08:00,0.74
P00369,PRESENT_AT,LOC0086,GEO005636,2026-04-28 21:44:00,0.75
P00741,PRESENT_AT,LOC0018,GEO005637,2026-04-30 05:08:00,0.71
P00908,PRESENT_AT,LOC0044,GEO005638,2026-03-11 01:13:00,0.97
P00853,PRESENT_AT,LOC0151,GEO005639,2026-02-18 22:02:00,0.98
P00700,PRESENT_AT,LOC0020,GEO005640,2026-04-09 05:43:00,0.73
P00881,PRESENT_AT,LOC0147,GEO005641,2026-07-13 19:43:00,0.98
P00621,PRESENT_AT,LOC0147,GEO005642,2026-03-07 09:43:00,0.71
P00652,PRESENT_AT,LOC0109,GEO005643,2026-07-10 18:52:00,0.81
P00116,PRESENT_AT,LOC0168,GEO005644,2026-04-26 08:56:00,0.71
P00345,PRESENT_AT,LOC0051,GEO005645,2026-06-09 08:27:00,0.74
P00498,PRESENT_AT,LOC0024,GEO005646,2026-04-09 22:21:00,0.79
P00362,PRESENT_AT,LOC0033,GEO005647,2026-03-03 13:06:00,0.85
P00445,PRESENT_AT,LOC0140,GEO005648,2026-05-04 14:47:00,0.8
P00380,PRESENT_AT,LOC0153,GEO005649,2026-02-24 03:15:00,0.91
P00770,PRESENT_AT,LOC0122,GEO005650,2026-05-22 10:41:00,0.93
P00686,PRESENT_AT,LOC0158,GEO005651,2026-05-19 10:00:00,0.72
P00083,PRESENT_AT,LOC0010,GEO005652,2026-06-06 12:38:00,0.88
P00260,PRESENT_AT,LOC0093,GEO005653,2026-05-12 16:38:00,0.74
P00576,PRESENT_AT,LOC0055,GEO005654,2026-08-14 06:24:00,0.81
P00421,PRESENT_AT,LOC0017,GEO005655,2026-08-10 07:15:00,0.83
P00596,PRESENT_AT,LOC0055,GEO005656,2026-06-15 01:17:00,0.9
P00655,PRESENT_AT,LOC0094,GEO005657,2026-07-14 09:32:00,0.79
P00484,PRESENT_AT,LOC0050,GEO005658,2026-05-03 00:17:00,0.79
P00981,PRESENT_AT,LOC0057,GEO005659,2026-03-29 04:09:00,0.83
P00403,PRESENT_AT,LOC0121,GEO005660,2026-08-29 14:12:00,0.99
P00137,PRESENT_AT,LOC0065,GEO005661,2026-07-22 06:03:00,0.82
P00459,PRESENT_AT,LOC0061,GEO005662,2026-05-14 01:49:00,0.97
P00598,PRESENT_AT,LOC0056,GEO005663,2026-05-23 05:56:00,0.97
P00220,PRESENT_AT,LOC0101,GEO005664,2026-03-14 08:46:00,0.89
P00817,PRESENT_AT,LOC0107,GEO005665,2026-03-04 01:10:00,0.66
P00321,PRESENT_AT,LOC0086,GEO005666,2026-07-19 00:02:00,0.9
P00003,PRESENT_AT,LOC0101,GEO005667,2026-01-26 08:41:00,0.75
P00131,PRESENT_AT,LOC0159,GEO005668,2026-02-17 08:18:00,0.74
P00599,PRESENT_AT,LOC0060,GEO005669,2026-02-07 21:00:00,0.69
P00240,PRESENT_AT,LOC0097,GEO005670,2026-02-10 23:41:00,0.77
P00699,PRESENT_AT,LOC0091,GEO005671,2026-03-12 08:23:00,0.98
P00253,PRESENT_AT,LOC0065,GEO005672,2026-06-24 20:28:00,0.96
P00962,PRESENT_AT,LOC0088,GEO005673,2026-02-04 16:00:00,0.67
P00801,PRESENT_AT,LOC0137,GEO005674,2026-02-23 05:14:00,0.69
P00572,PRESENT_AT,LOC0176,GEO005675,2026-07-30 22:46:00,0.93
P00276,PRESENT_AT,LOC0178,GEO005676,2026-03-04 11:40:00,0.72
P00591,PRESENT_AT,LOC0172,GEO005677,2026-07-09 20:35:00,0.98
P00814,PRESENT_AT,LOC0081,GEO005678,2026-07-01 13:50:00,0.65
P00551,PRESENT_AT,LOC0103,GEO005679,2026-08-14 12:42:00,0.69
P00430,PRESENT_AT,LOC0079,GEO005680,2026-06-22 15:18:00,0.86
P00685,PRESENT_AT,LOC0129,GEO005681,2026-07-16 20:11:00,0.95
P00832,PRESENT_AT,LOC0055,GEO005682,2026-02-17 17:55:00,0.7
P00368,PRESENT_AT,LOC0055,GEO005683,2026-08-28 01:26:00,0.91
P00485,PRESENT_AT,LOC0154,GEO005684,2026-08-22 23:04:00,0.73
P00418,PRESENT_AT,LOC0125,GEO005685,2026-01-22 16:54:00,0.77
P00438,PRESENT_AT,LOC0005,GEO005686,2026-08-10 05:16:00,0.92
P00641,PRESENT_AT,LOC0086,GEO005687,2026-02-20 05:05:00,0.67
P00611,PRESENT_AT,LOC0133,GEO005688,2026-04-07 01:11:00,0.73
P00107,PRESENT_AT,LOC0082,GEO005689,2026-08-19 22:17:00,0.96
P00757,PRESENT_AT,LOC0034,GEO005690,2026-04-12 15:44:00,0.87
P00190,PRESENT_AT,LOC0014,GEO005691,2026-01-09 02:22:00,0.81
P00153,PRESENT_AT,LOC0133,GEO005692,2026-04-15 16:34:00,0.83
P00525,PRESENT_AT,LOC0022,GEO005693,2026-06-12 09:28:00,0.96
P00360,PRESENT_AT,LOC0044,GEO005694,2026-02-24 10:23:00,0.76
P00466,PRESENT_AT,LOC0176,GEO005695,2026-01-20 16:10:00,0.85
P00247,PRESENT_AT,LOC0123,GEO005696,2026-08-05 22:48:00,0.92
P00269,PRESENT_AT,LOC0001,GEO005697,2026-06-10 07:51:00,0.83
P00473,PRESENT_AT,LOC0030,GEO005698,2026-04-03 23:06:00,0.71
P00631,PRESENT_AT,LOC0052,GEO005699,2026-06-12 14:14:00,0.98
P00712,PRESENT_AT,LOC0071,GEO005700,2026-08-18 22:18:00,0.75
P00969,PRESENT_AT,LOC0106,GEO005701,2026-07-16 09:14:00,0.67
P00185,PRESENT_AT,LOC0070,GEO005702,2026-06-29 23:45:00,0.77
P00653,PRESENT_AT,LOC0156,GEO005703,2026-02-27 09:18:00,0.91
P00783,PRESENT_AT,LOC0080,GEO005704,2026-07-28 17:43:00,0.73
P00526,PRESENT_AT,LOC0069,GEO005705,2026-07-02 03:55:00,0.77
P00891,PRESENT_AT,LOC0133,GEO005706,2026-08-30 19:10:00,0.68
P00005,PRESENT_AT,LOC0114,GEO005707,2026-07-29 09:14:00,0.71
P00654,PRESENT_AT,LOC0160,GEO005708,2026-05-31 04:00:00,0.93
P00539,PRESENT_AT,LOC0106,GEO005709,2026-01-21 10:30:00,0.78
P00441,PRESENT_AT,LOC0155,GEO005710,2026-07-20 07:35:00,0.67
P00146,PRESENT_AT,LOC0121,GEO005711,2026-01-19 04:55:00,0.68
P00048,PRESENT_AT,LOC0052,GEO005712,2026-01-07 05:42:00,0.9
P00182,PRESENT_AT,LOC0113,GEO005713,2026-05-23 11:44:00,0.72
P00961,PRESENT_AT,LOC0061,GEO005714,2026-04-12 10:00:00,0.84
P00973,PRESENT_AT,LOC0169,GEO005715,2026-05-20 09:34:00,0.93
P00134,PRESENT_AT,LOC0074,GEO005716,2026-06-23 13:35:00,0.82
P00141,PRESENT_AT,LOC0160,GEO005717,2026-07-08 00:20:00,0.77
P00449,PRESENT_AT,LOC0167,GEO005718,2026-06-16 00:12:00,0.87
P00709,PRESENT_AT,LOC0177,GEO005719,2026-06-30 16:53:00,0.99
P00811,PRESENT_AT,LOC0029,GEO005720,2026-08-23 16:21:00,0.9
P00841,PRESENT_AT,LOC0054,GEO005721,2026-07-03 17:55:00,0.89
P00945,PRESENT_AT,LOC0037,GEO005722,2026-03-15 23:51:00,0.87
P00518,PRESENT_AT,LOC0032,GEO005723,2026-01-13 16:51:00,0.83
P00388,PRESENT_AT,LOC0149,GEO005724,2026-06-10 22:16:00,0.97
P00488,PRESENT_AT,LOC0082,GEO005725,2026-08-28 07:38:00,0.78
P00830,PRESENT_AT,LOC0096,GEO005726,2026-08-02 15:16:00,0.71
P00566,PRESENT_AT,LOC0096,GEO005727,2026-07-26 03:42:00,0.69
P00205,PRESENT_AT,LOC0002,GEO005728,2026-06-25 12:30:00,0.93
P00778,PRESENT_AT,LOC0058,GEO005729,2026-02-25 22:19:00,0.95
P00173,PRESENT_AT,LOC0012,GEO005730,2026-04-24 07:14:00,0.76
P00509,PRESENT_AT,LOC0170,GEO005731,2026-06-16 03:49:00,0.75
P00892,PRESENT_AT,LOC0049,GEO005732,2026-02-19 01:26:00,0.82
P00245,PRESENT_AT,LOC0154,GEO005733,2026-08-26 00:44:00,0.99
P00594,PRESENT_AT,LOC0145,GEO005734,2026-02-11 13:52:00,0.71
P00001,PRESENT_AT,LOC0062,GEO005735,2026-01-06 00:03:00,0.91
P00640,PRESENT_AT,LOC0081,GEO005736,2026-01-07 01:53:00,0.85
P00102,PRESENT_AT,LOC0114,GEO005737,2026-08-17 04:54:00,0.87
P00023,PRESENT_AT,LOC0129,GEO005738,2026-08-06 18:41:00,0.81
P00053,PRESENT_AT,LOC0051,GEO005739,2026-02-10 19:58:00,0.85
P00946,PRESENT_AT,LOC0130,GEO005740,2026-04-22 15:10:00,0.77
P00659,PRESENT_AT,LOC0106,GEO005741,2026-04-02 17:41:00,0.96
P00790,PRESENT_AT,LOC0091,GEO005742,2026-03-10 18:10:00,0.74
P00781,PRESENT_AT,LOC0144,GEO005743,2026-06-15 09:25:00,0.7
P00511,PRESENT_AT,LOC0125,GEO005744,2026-05-02 04:40:00,0.91
P00400,PRESENT_AT,LOC0084,GEO005745,2026-01-18 09:06:00,0.85
P00102,PRESENT_AT,LOC0059,GEO005746,2026-03-01 04:49:00,0.85
P00807,PRESENT_AT,LOC0169,GEO005747,2026-08-07 12:53:00,0.84
P00960,PRESENT_AT,LOC0110,GEO005748,2026-04-06 10:23:00,0.94
P00210,PRESENT_AT,LOC0129,GEO005749,2026-04-06 17:27:00,0.74
P00750,PRESENT_AT,LOC0159,GEO005750,2026-04-15 06:36:00,0.78
P00088,PRESENT_AT,LOC0130,GEO005751,2026-07-12 10:55:00,0.78
P00566,PRESENT_AT,LOC0030,GEO005752,2026-03-08 07:42:00,0.73
P00550,PRESENT_AT,LOC0166,GEO005753,2026-04-28 22:07:00,0.69
P00544,PRESENT_AT,LOC0130,GEO005754,2026-07-20 23:46:00,0.9
P00132,PRESENT_AT,LOC0016,GEO005755,2026-04-10 21:40:00,0.89
P00540,PRESENT_AT,LOC0126,GEO005756,2026-01-21 04:00:00,0.68
P00883,PRESENT_AT,LOC0110,GEO005757,2026-02-06 00:27:00,0.82
P00824,PRESENT_AT,LOC0098,GEO005758,2026-04-23 03:33:00,0.96
P00240,PRESENT_AT,LOC0067,GEO005759,2026-04-09 09:41:00,0.82
P00053,PRESENT_AT,LOC0116,GEO005760,2026-06-19 04:43:00,0.72
P00382,PRESENT_AT,LOC0170,GEO005761,2026-03-21 23:11:00,0.81
P00195,PRESENT_AT,LOC0040,GEO005762,2026-06-23 04:16:00,0.88
P00302,PRESENT_AT,LOC0180,GEO005763,2026-08-15 17:30:00,0.71
P00036,PRESENT_AT,LOC0064,GEO005764,2026-07-11 04:55:00,0.87
P00182,PRESENT_AT,LOC0077,GEO005765,2026-04-14 21:18:00,0.74
P00009,PRESENT_AT,LOC0146,GEO005766,2026-05-15 20:27:00,0.89
P00326,PRESENT_AT,LOC0122,GEO005767,2026-02-18 15:33:00,0.9
P00402,PRESENT_AT,LOC0137,GEO005768,2026-01-27 16:29:00,0.96
P00560,PRESENT_AT,LOC0040,GEO005769,2026-02-13 15:06:00,0.97
P00091,PRESENT_AT,LOC0175,GEO005770,2026-01-16 07:43:00,0.88
P00502,PRESENT_AT,LOC0073,GEO005771,2026-08-10 12:53:00,0.95
P00840,PRESENT_AT,LOC0126,GEO005772,2026-01-03 20:46:00,0.68
P00971,PRESENT_AT,LOC0102,GEO005773,2026-05-13 10:48:00,0.73
P00224,PRESENT_AT,LOC0155,GEO005774,2026-04-10 22:30:00,0.97
P00279,PRESENT_AT,LOC0147,GEO005775,2026-03-10 15:49:00,0.98
P00459,PRESENT_AT,LOC0018,GEO005776,2026-08-29 06:07:00,0.98
P00395,PRESENT_AT,LOC0126,GEO005777,2026-06-06 15:08:00,0.88
P00820,PRESENT_AT,LOC0097,GEO005778,2026-01-02 11:23:00,0.75
P00692,PRESENT_AT,LOC0142,GEO005779,2026-02-18 01:05:00,0.78
P00046,PRESENT_AT,LOC0141,GEO005780,2026-03-24 00:05:00,0.85
P00279,PRESENT_AT,LOC0077,GEO005781,2026-06-28 04:26:00,0.74
P00501,PRESENT_AT,LOC0159,GEO005782,2026-06-03 19:48:00,0.73
P00402,PRESENT_AT,LOC0007,GEO005783,2026-08-20 11:29:00,0.7
P00777,PRESENT_AT,LOC0029,GEO005784,2026-07-21 19:01:00,0.96
P00202,PRESENT_AT,LOC0064,GEO005785,2026-03-21 20:23:00,0.68
P00011,PRESENT_AT,LOC0067,GEO005786,2026-07-07 03:33:00,0.87
P00606,PRESENT_AT,LOC0042,GEO005787,2026-07-29 03:54:00,0.96
P00659,PRESENT_AT,LOC0113,GEO005788,2026-04-15 00:25:00,0.7
P00608,PRESENT_AT,LOC0173,GEO005789,2026-04-05 05:45:00,0.76
P00587,PRESENT_AT,LOC0092,GEO005790,2026-04-15 16:17:00,0.85
P00227,PRESENT_AT,LOC0171,GEO005791,2026-05-02 18:27:00,0.71
P00458,PRESENT_AT,LOC0140,GEO005792,2026-03-22 17:41:00,0.97
P00335,PRESENT_AT,LOC0154,GEO005793,2026-06-27 06:09:00,0.67
P00594,PRESENT_AT,LOC0001,GEO005794,2026-06-07 06:54:00,0.87
P00569,PRESENT_AT,LOC0136,GEO005795,2026-02-01 00:31:00,0.75
P00641,PRESENT_AT,LOC0022,GEO005796,2026-05-12 21:21:00,0.96
P00173,PRESENT_AT,LOC0011,GEO005797,2026-05-22 11:55:00,0.92
P00664,PRESENT_AT,LOC0151,GEO005798,2026-07-20 06:29:00,0.94
P00595,PRESENT_AT,LOC0058,GEO005799,2026-04-04 08:13:00,0.98
P00738,PRESENT_AT,LOC0140,GEO005800,2026-05-24 22:45:00,0.97
P00306,PRESENT_AT,LOC0042,GEO005801,2026-06-26 22:58:00,0.97
P00453,PRESENT_AT,LOC0003,GEO005802,2026-07-01 16:04:00,0.84
P00120,PRESENT_AT,LOC0151,GEO005803,2026-03-31 04:16:00,0.67
P00981,PRESENT_AT,LOC0025,GEO005804,2026-02-16 14:24:00,0.72
P00851,PRESENT_AT,LOC0086,GEO005805,2026-01-01 11:41:00,0.89
P00581,PRESENT_AT,LOC0011,GEO005806,2026-08-17 02:24:00,0.89
P00983,PRESENT_AT,LOC0179,GEO005807,2026-05-31 17:44:00,0.91
P00947,PRESENT_AT,LOC0118,GEO005808,2026-06-22 04:12:00,0.92
P00471,PRESENT_AT,LOC0174,GEO005809,2026-03-21 00:49:00,0.91
P00046,PRESENT_AT,LOC0115,GEO005810,2026-01-18 22:39:00,0.98
P00422,PRESENT_AT,LOC0034,GEO005811,2026-07-04 05:24:00,0.72
P00727,PRESENT_AT,LOC0009,GEO005812,2026-02-03 08:59:00,0.69
P00394,PRESENT_AT,LOC0043,GEO005813,2026-02-09 10:33:00,0.82
P00180,PRESENT_AT,LOC0079,GEO005814,2026-02-15 11:25:00,0.93
P00744,PRESENT_AT,LOC0011,GEO005815,2026-04-22 17:05:00,0.73
P00904,PRESENT_AT,LOC0172,GEO005816,2026-05-27 14:24:00,0.88
P00410,PRESENT_AT,LOC0049,GEO005817,2026-03-28 04:43:00,0.74
P00209,PRESENT_AT,LOC0008,GEO005818,2026-07-12 09:58:00,0.73
P00606,PRESENT_AT,LOC0018,GEO005819,2026-08-10 16:18:00,0.96
P00495,PRESENT_AT,LOC0033,GEO005820,2026-04-25 15:16:00,0.79
P00579,PRESENT_AT,LOC0033,GEO005821,2026-08-14 00:09:00,0.92
P00366,PRESENT_AT,LOC0077,GEO005822,2026-04-07 16:45:00,0.81
P00454,PRESENT_AT,LOC0161,GEO005823,2026-07-07 04:19:00,0.75
P00427,PRESENT_AT,LOC0140,GEO005824,2026-06-22 04:42:00,0.91
P00616,PRESENT_AT,LOC0170,GEO005825,2026-02-09 10:14:00,0.98
P00033,PRESENT_AT,LOC0100,GEO005826,2026-07-30 03:44:00,0.81
P00643,PRESENT_AT,LOC0047,GEO005827,2026-06-05 22:31:00,0.88
P00102,PRESENT_AT,LOC0109,GEO005828,2026-03-25 06:34:00,0.88
P00067,PRESENT_AT,LOC0114,GEO005829,2026-04-08 07:35:00,0.67
P00103,PRESENT_AT,LOC0126,GEO005830,2026-04-09 19:19:00,0.71
P00078,PRESENT_AT,LOC0154,GEO005831,2026-08-27 03:29:00,0.83
P00310,PRESENT_AT,LOC0052,GEO005832,2026-04-22 20:55:00,0.79
P00739,PRESENT_AT,LOC0065,GEO005833,2026-08-27 15:26:00,0.86
P00037,PRESENT_AT,LOC0082,GEO005834,2026-03-26 23:28:00,0.96
P00785,PRESENT_AT,LOC0134,GEO005835,2026-08-16 19:35:00,0.89
P00704,PRESENT_AT,LOC0088,GEO005836,2026-03-15 02:08:00,0.75
P00394,PRESENT_AT,LOC0117,GEO005837,2026-05-03 12:14:00,0.89
P00621,PRESENT_AT,LOC0008,GEO005838,2026-04-04 02:41:00,0.89
P00290,PRESENT_AT,LOC0157,GEO005839,2026-05-09 17:23:00,0.86
P00254,PRESENT_AT,LOC0174,GEO005840,2026-05-17 09:33:00,0.72
P00245,PRESENT_AT,LOC0048,GEO005841,2026-02-01 07:29:00,0.7
P00162,PRESENT_AT,LOC0119,GEO005842,2026-07-04 17:33:00,0.85
P00594,PRESENT_AT,LOC0161,GEO005843,2026-04-14 20:59:00,0.8
P00154,PRESENT_AT,LOC0015,GEO005844,2026-01-30 04:13:00,0.8
P00536,PRESENT_AT,LOC0076,GEO005845,2026-06-09 06:37:00,0.66
P00706,PRESENT_AT,LOC0043,GEO005846,2026-08-29 09:24:00,0.82
P00955,PRESENT_AT,LOC0002,GEO005847,2026-04-21 05:11:00,0.96
P00228,PRESENT_AT,LOC0121,GEO005848,2026-05-10 10:21:00,0.78
P00503,PRESENT_AT,LOC0125,GEO005849,2026-02-09 00:43:00,0.85
P00922,PRESENT_AT,LOC0105,GEO005850,2026-03-04 22:12:00,0.82
P00834,PRESENT_AT,LOC0158,GEO005851,2026-05-08 23:10:00,0.66
P00164,PRESENT_AT,LOC0013,GEO005852,2026-02-11 02:02:00,0.73
P00779,PRESENT_AT,LOC0021,GEO005853,2026-06-08 14:35:00,0.78
P00048,PRESENT_AT,LOC0120,GEO005854,2026-05-01 08:05:00,0.81
P00421,PRESENT_AT,LOC0169,GEO005855,2026-01-08 16:30:00,0.89
P00025,PRESENT_AT,LOC0043,GEO005856,2026-04-14 18:59:00,0.85
P00455,PRESENT_AT,LOC0001,GEO005857,2026-01-28 01:43:00,0.73
P00316,PRESENT_AT,LOC0146,GEO005858,2026-05-18 05:30:00,0.92
P00257,PRESENT_AT,LOC0162,GEO005859,2026-06-29 03:50:00,0.93
P00665,PRESENT_AT,LOC0053,GEO005860,2026-03-17 12:25:00,0.94
P00010,PRESENT_AT,LOC0180,GEO005861,2026-07-31 00:19:00,0.75
P00147,PRESENT_AT,LOC0023,GEO005862,2026-05-08 06:54:00,0.7
P00893,PRESENT_AT,LOC0049,GEO005863,2026-06-26 19:15:00,0.67
P00396,PRESENT_AT,LOC0175,GEO005864,2026-01-23 12:24:00,0.76
P00112,PRESENT_AT,LOC0022,GEO005865,2026-04-14 15:14:00,0.86
