cdr_id,from_phone_id,to_phone_id,timestamp,duration_sec,channel,location_id
CDR011495,PH00903,PH00258,2026-07-07 10:03:00,539,app_message,LOC0030
CDR011496,PH00024,PH00021,2026-04-23 23:34:00,786,sms,LOC0077
CDR011497,PH00657,PH00047,2026-06-13 04:01:00,2110,call,LOC0070
CDR011498,PH01084,PH00648,2026-07-16 03:07:00,968,sms,LOC0124
CDR011499,PH01135,PH00688,2026-02-17 16:06:00,2296,app_message,LOC0031
CDR011500,PH00653,PH00837,2026-02-07 14:14:00,820,app_message,LOC0016
CDR011501,PH00923,PH00302,2026-07-25 19:31:00,1279,app_message,LOC0167
CDR011502,PH01034,PH00170,2026-05-24 22:54:00,592,sms,LOC0014
CDR011503,PH00094,PH00191,2026-03-31 21:12:00,1855,call,LOC0030
CDR011504,PH00788,PH00343,2026-03-10 16:29:00,1525,app_message,LOC0009
CDR011505,PH00687,PH00729,2026-03-11 08:14:00,379,app_message,LOC0132
CDR011506,PH00564,PH01111,2026-08-18 03:03:00,573,sms,LOC0065
CDR011507,PH00356,PH00577,2026-03-05 22:44:00,1558,app_message,LOC0084
CDR011508,PH00479,PH00508,2026-07-20 15:38:00,437,call,LOC0069
CDR011509,PH01189,PH01035,2026-01-23 14:29:00,1142,call,LOC0090
CDR011510,PH00920,PH00720,2026-02-17 16:45:00,1343,call,LOC0027
CDR011511,PH00410,PH00048,2026-01-13 03:33:00,1357,call,LOC0074
CDR011512,PH00150,PH00496,2026-07-11 12:26:00,895,sms,LOC0176
CDR011513,PH00504,PH00322,2026-05-26 15:37:00,594,sms,LOC0039
CDR011514,PH00958,PH00806,2026-06-20 18:47:00,1996,sms,LOC0164
CDR011515,PH01116,PH00709,2026-01-09 01:09:00,1779,sms,LOC0154
CDR011516,PH01013,PH00783,2026-02-14 21:14:00,2030,app_message,LOC0163
CDR011517,PH00517,PH00142,2026-06-08 11:04:00,787,sms,LOC0022
CDR011518,PH00161,PH00021,2026-05-07 00:29:00,2373,sms,LOC0086
CDR011519,PH00215,PH00886,2026-08-03 05:47:00,646,call,LOC0048
CDR011520,PH01001,PH01140,2026-03-02 00:21:00,935,sms,LOC0125
CDR011521,PH01154,PH00557,2026-04-24 11:42:00,593,call,LOC0111
CDR011522,PH00005,PH00759,2026-04-04 10:07:00,9,sms,LOC0101
CDR011523,PH01015,PH00126,2026-08-04 18:35:00,1875,sms,LOC0104
CDR011524,PH00959,PH00860,2026-06-18 12:35:00,2031,app_message,LOC0019
CDR011525,PH00790,PH00178,2026-06-22 05:22:00,9,app_message,LOC0034
CDR011526,PH00780,PH00796,2026-07-22 09:49:00,718,sms,LOC0027
CDR011527,PH00379,PH00090,2026-07-23 01:02:00,1014,app_message,LOC0165
CDR011528,PH00523,PH01080,2026-01-06 03:33:00,1478,call,LOC0091
CDR011529,PH00453,PH01020,2026-06-04 13:14:00,250,app_message,LOC0069
CDR011530,PH00440,PH00023,2026-06-26 16:16:00,417,call,LOC0137
CDR011531,PH00631,PH01100,2026-05-13 16:16:00,2141,call,LOC0046
CDR011532,PH00123,PH00550,2026-07-26 14:33:00,1729,sms,LOC0060
CDR011533,PH00982,PH00449,2026-03-09 08:18:00,2232,sms,LOC0073
CDR011534,PH00843,PH01024,2026-05-21 09:10:00,1208,sms,LOC0158
CDR011535,PH01162,PH00252,2026-05-15 13:01:00,1752,call,LOC0009
CDR011536,PH00193,PH01172,2026-02-26 16:31:00,518,app_message,LOC0029
CDR011537,PH00353,PH00293,2026-08-28 02:28:00,359,app_message,LOC0124
CDR011538,PH00570,PH00709,2026-08-14 22:42:00,823,call,LOC0160
CDR011539,PH00909,PH00750,2026-01-30 22:03:00,2378,sms,LOC0143
CDR011540,PH00507,PH00844,2026-02-01 20:31:00,1708,sms,LOC0071
CDR011541,PH00593,PH00409,2026-08-28 00:45:00,50,app_message,LOC0037
CDR011542,PH00273,PH00698,2026-03-07 10:12:00,1416,app_message,LOC0154
CDR011543,PH00917,PH01183,2026-05-14 22:29:00,1068,app_message,LOC0038
CDR011544,PH01160,PH01098,2026-06-08 19:16:00,452,call,LOC0141
CDR011545,PH00347,PH00705,2026-08-23 13:33:00,1373,call,LOC0164
CDR011546,PH00929,PH00418,2026-07-25 02:36:00,1242,sms,LOC0072
CDR011547,PH00331,PH01072,2026-03-10 08:36:00,1578,call,LOC0073
CDR011548,PH00100,PH01156,2026-04-05 11:02:00,2380,call,LOC0048
CDR011549,PH00254,PH01134,2026-02-06 03:48:00,1552,call,LOC0110
CDR011550,PH00706,PH01080,2026-07-24 23:34:00,2362,app_message,LOC0049
CDR011551,PH00815,PH00654,2026-05-11 07:55:00,565,app_message,LOC0014
CDR011552,PH00251,PH00008,2026-04-03 18:53:00,2335,app_message,LOC0110
CDR011553,PH01088,PH00515,2026-04-02 23:12:00,2285,call,LOC0057
CDR011554,PH00809,PH00540,2026-02-14 09:38:00,1577,call,LOC0075
CDR011555,PH00136,PH00462,2026-04-17 19:41:00,1811,sms,LOC0105
CDR011556,PH00159,PH00463,2026-08-17 07:28:00,1197,app_message,LOC0081
CDR011557,PH01073,PH00361,2026-01-11 21:52:00,1320,call,LOC0120
CDR011558,PH00341,PH00402,2026-01-18 06:19:00,945,sms,LOC0036
CDR011559,PH00321,PH01013,2026-05-14 18:55:00,1446,sms,LOC0112
CDR011560,PH00871,PH00115,2026-08-27 01:34:00,615,sms,LOC0070
CDR011561,PH00884,PH00449,2026-07-03 19:08:00,1819,sms,LOC0067
CDR011562,PH00622,PH00336,2026-04-23 06:00:00,622,call,LOC0130
CDR011563,PH00197,PH00908,2026-04-21 14:00:00,1532,call,LOC0092
CDR011564,PH00896,PH00283,2026-03-27 17:16:00,2295,sms,LOC0095
CDR011565,PH00029,PH00730,2026-06-10 22:22:00,925,call,LOC0138
CDR011566,PH00108,PH00490,2026-06-22 15:12:00,1890,call,LOC0020
CDR011567,PH01017,PH00259,2026-08-02 08:02:00,307,call,LOC0080
CDR011568,PH00006,PH00704,2026-06-23 09:44:00,10,call,LOC0159
CDR011569,PH00604,PH00102,2026-02-16 18:02:00,157,sms,LOC0099
CDR011570,PH00345,PH00450,2026-03-11 21:16:00,2239,sms,LOC0160
CDR011571,PH00214,PH01192,2026-03-20 06:58:00,1795,call,LOC0124
CDR011572,PH00597,PH00147,2026-08-22 11:48:00,281,app_message,LOC0105
CDR011573,PH01189,PH00842,2026-03-18 11:01:00,416,call,LOC0106
CDR011574,PH01052,PH00960,2026-06-14 19:09:00,1703,call,LOC0163
CDR011575,PH00140,PH00234,2026-06-11 08:14:00,1960,call,LOC0029
CDR011576,PH00806,PH00358,2026-06-22 09:30:00,1904,sms,LOC0114
CDR011577,PH00480,PH00697,2026-06-01 22:26:00,1969,sms,LOC0040
CDR011578,PH00572,PH00361,2026-02-13 22:48:00,723,sms,LOC0010
CDR011579,PH00823,PH00827,2026-01-12 13:06:00,2159,call,LOC0174
CDR011580,PH01186,PH00946,2026-06-29 11:29:00,1683,call,LOC0133
CDR011581,PH01007,PH00524,2026-01-11 09:29:00,809,app_message,LOC0125
CDR011582,PH00448,PH00541,2026-08-02 11:00:00,1446,app_message,LOC0061
CDR011583,PH00707,PH01079,2026-03-28 04:56:00,1458,sms,LOC0100
CDR011584,PH00593,PH00498,2026-07-18 00:43:00,214,app_message,LOC0058
CDR011585,PH01073,PH00962,2026-05-17 04:12:00,510,app_message,LOC0176
CDR011586,PH00159,PH00694,2026-06-20 13:51:00,2213,call,LOC0122
CDR011587,PH00840,PH00645,2026-04-19 11:36:00,301,call,LOC0107
CDR011588,PH00639,PH00611,2026-01-24 12:23:00,1238,call,LOC0167
CDR011589,PH00292,PH00251,2026-03-09 04:35:00,1429,app_message,LOC0016
CDR011590,PH00462,PH00667,2026-05-22 13:58:00,1336,call,LOC0027
CDR011591,PH00138,PH00753,2026-08-17 17:56:00,2208,call,LOC0144
CDR011592,PH00179,PH01088,2026-03-21 15:18:00,1093,app_message,LOC0082
CDR011593,PH00656,PH00313,2026-04-18 05:10:00,745,call,LOC0111
CDR011594,PH00373,PH00215,2026-01-30 18:41:00,929,sms,LOC0079
CDR011595,PH00491,PH00695,2026-03-12 23:26:00,7,call,LOC0018
CDR011596,PH00286,PH00591,2026-05-14 16:01:00,475,app_message,LOC0059
CDR011597,PH00866,PH00492,2026-03-13 16:46:00,2297,sms,LOC0178
CDR011598,PH00020,PH00099,2026-07-19 16:52:00,308,call,LOC0109
CDR011599,PH00215,PH01172,2026-01-20 00:43:00,2227,sms,LOC0140
CDR011600,PH00879,PH00310,2026-01-29 11:02:00,385,app_message,LOC0170
CDR011601,PH00219,PH00649,2026-04-17 02:12:00,446,call,LOC0151
CDR011602,PH00961,PH00662,2026-07-26 14:47:00,1561,sms,LOC0025
CDR011603,PH00401,PH00411,2026-03-02 04:59:00,2291,sms,LOC0006
CDR011604,PH00988,PH01027,2026-02-14 18:46:00,794,call,LOC0017
CDR011605,PH00710,PH00441,2026-07-24 17:23:00,2021,app_message,LOC0021
CDR011606,PH00186,PH00292,2026-06-21 21:21:00,128,app_message,LOC0128
CDR011607,PH01152,PH00659,2026-03-17 15:22:00,1276,call,LOC0176
CDR011608,PH00800,PH00321,2026-01-20 18:41:00,2096,sms,LOC0179
CDR011609,PH00532,PH00221,2026-02-16 01:54:00,2350,app_message,LOC0097
CDR011610,PH00971,PH00804,2026-07-12 13:33:00,604,sms,LOC0136
CDR011611,PH01012,PH00894,2026-04-08 11:30:00,939,call,LOC0104
CDR011612,PH00496,PH01160,2026-06-04 22:28:00,371,call,LOC0126
CDR011613,PH00954,PH00763,2026-03-10 00:53:00,1465,call,LOC0128
CDR011614,PH00253,PH00774,2026-08-07 01:51:00,2125,app_message,LOC0099
CDR011615,PH00943,PH00942,2026-01-20 01:59:00,1054,app_message,LOC0102
CDR011616,PH01026,PH00772,2026-06-21 06:02:00,161,call,LOC0091
CDR011617,PH00908,PH00545,2026-07-11 13:26:00,476,app_message,LOC0169
CDR011618,PH00430,PH00587,2026-01-28 21:47:00,1791,app_message,LOC0014
CDR011619,PH00592,PH01092,2026-01-17 21:47:00,303,sms,LOC0166
CDR011620,PH00307,PH01005,2026-05-06 08:37:00,329,call,LOC0017
CDR011621,PH00637,PH00710,2026-04-27 15:32:00,544,sms,LOC0103
CDR011622,PH00820,PH00359,2026-02-02 15:38:00,226,sms,LOC0168
CDR011623,PH00704,PH00811,2026-07-18 13:34:00,2329,call,LOC0121
CDR011624,PH00925,PH00612,2026-02-19 09:32:00,619,app_message,LOC0039
CDR011625,PH00834,PH00932,2026-06-03 19:25:00,1845,call,LOC0063
CDR011626,PH01087,PH00565,2026-05-04 15:08:00,1524,app_message,LOC0169
CDR011627,PH00380,PH00886,2026-07-25 10:58:00,2168,app_message,LOC0049
CDR011628,PH01176,PH01066,2026-07-11 18:26:00,2004,call,LOC0174
CDR011629,PH00705,PH00267,2026-08-23 09:06:00,1579,call,LOC0174
CDR011630,PH00357,PH00634,2026-07-03 12:18:00,2054,call,LOC0013
CDR011631,PH00838,PH00933,2026-04-22 12:27:00,906,app_message,LOC0114
CDR011632,PH00600,PH00404,2026-06-20 12:21:00,220,sms,LOC0057
CDR011633,PH00785,PH00687,2026-03-23 15:12:00,170,sms,LOC0005
CDR011634,PH00341,PH00565,2026-01-25 16:38:00,290,sms,LOC0120
CDR011635,PH00426,PH01153,2026-07-25 22:13:00,277,sms,LOC0125
CDR011636,PH00403,PH01183,2026-07-23 05:04:00,234,sms,LOC0171
CDR011637,PH00418,PH00203,2026-07-25 05:17:00,1764,call,LOC0048
CDR011638,PH00741,PH00674,2026-07-04 03:55:00,1790,sms,LOC0126
CDR011639,PH00973,PH00058,2026-08-21 15:45:00,328,app_message,LOC0109
CDR011640,PH00365,PH00709,2026-04-24 18:43:00,2253,call,LOC0020
CDR011641,PH00188,PH00407,2026-01-01 06:22:00,472,app_message,LOC0134
CDR011642,PH00829,PH00435,2026-02-27 10:18:00,101,app_message,LOC0150
CDR011643,PH00642,PH00898,2026-03-07 21:35:00,1477,app_message,LOC0003
CDR011644,PH00772,PH00662,2026-07-05 12:58:00,43,call,LOC0023
CDR011645,PH00334,PH00255,2026-03-23 07:51:00,1702,call,LOC0047
CDR011646,PH00648,PH00019,2026-06-23 02:43:00,696,call,LOC0041
CDR011647,PH00007,PH00163,2026-04-07 08:28:00,347,app_message,LOC0057
CDR011648,PH00967,PH01194,2026-08-01 09:26:00,2373,call,LOC0132
CDR011649,PH00180,PH00113,2026-01-04 02:21:00,592,call,LOC0034
CDR011650,PH00207,PH00354,2026-03-08 13:38:00,2399,app_message,LOC0023
CDR011651,PH00598,PH00595,2026-05-01 00:41:00,2359,sms,LOC0024
CDR011652,PH00535,PH00635,2026-05-29 15:25:00,20,app_message,LOC0131
CDR011653,PH00414,PH00216,2026-01-30 10:08:00,2281,call,LOC0152
CDR011654,PH00460,PH00663,2026-08-12 12:15:00,1686,app_message,LOC0054
CDR011655,PH00442,PH01198,2026-05-11 21:05:00,1458,call,LOC0179
CDR011656,PH01010,PH00999,2026-02-21 00:28:00,1152,app_message,LOC0047
CDR011657,PH00525,PH00711,2026-03-22 12:11:00,1682,sms,LOC0166
CDR011658,PH00702,PH00554,2026-08-22 01:10:00,1913,call,LOC0054
CDR011659,PH00373,PH01094,2026-08-05 15:06:00,743,app_message,LOC0111
CDR011660,PH00786,PH01134,2026-08-02 17:05:00,1319,call,LOC0027
CDR011661,PH00363,PH01028,2026-06-16 06:52:00,1441,sms,LOC0007
CDR011662,PH00231,PH01144,2026-05-03 01:27:00,1334,call,LOC0017
CDR011663,PH00007,PH00170,2026-04-08 11:58:00,2123,app_message,LOC0118
CDR011664,PH00394,PH00425,2026-04-01 16:55:00,2311,app_message,LOC0098
CDR011665,PH00714,PH00295,2026-05-15 08:08:00,1375,sms,LOC0147
CDR011666,PH00275,PH00470,2026-01-23 14:14:00,500,app_message,LOC0062
CDR011667,PH00600,PH00213,2026-07-27 12:03:00,179,app_message,LOC0033
CDR011668,PH00158,PH00541,2026-07-19 18:28:00,892,call,LOC0039
CDR011669,PH01045,PH00151,2026-07-19 09:35:00,577,app_message,LOC0153
CDR011670,PH00547,PH00835,2026-01-12 21:15:00,935,sms,LOC0134
CDR011671,PH00696,PH00299,2026-06-18 23:24:00,1792,app_message,LOC0110
CDR011672,PH00839,PH00637,2026-04-24 01:34:00,687,call,LOC0104
CDR011673,PH00259,PH00906,2026-03-11 00:46:00,1432,call,LOC0123
CDR011674,PH01147,PH00934,2026-02-18 04:05:00,201,call,LOC0121
CDR011675,PH00666,PH01127,2026-01-14 23:55:00,1874,app_message,LOC0034
CDR011676,PH00618,PH01003,2026-04-23 05:13:00,802,app_message,LOC0007
CDR011677,PH00999,PH01117,2026-04-20 00:05:00,1479,app_message,LOC0145
CDR011678,PH00351,PH00193,2026-05-22 16:39:00,875,app_message,LOC0121
CDR011679,PH01187,PH00233,2026-01-15 07:53:00,1946,app_message,LOC0102
CDR011680,PH00139,PH00449,2026-03-28 15:43:00,1061,sms,LOC0072
CDR011681,PH00908,PH01093,2026-02-26 02:50:00,1003,app_message,LOC0125
CDR011682,PH00165,PH01053,2026-08-17 08:22:00,294,call,LOC0018
CDR011683,PH00047,PH00091,2026-01-17 04:04:00,465,sms,LOC0086
CDR011684,PH01130,PH00473,2026-04-24 20:53:00,101,app_message,LOC0136
CDR011685,PH00714,PH00226,2026-01-20 17:10:00,1870,sms,LOC0169
CDR011686,PH00840,PH00501,2026-04-26 00:10:00,631,call,LOC0041
CDR011687,PH00259,PH00024,2026-05-16 18:22:00,1858,app_message,LOC0013
CDR011688,PH00290,PH00255,2026-04-21 19:02:00,1149,sms,LOC0172
CDR011689,PH00071,PH00838,2026-01-24 23:52:00,1229,call,LOC0095
CDR011690,PH00059,PH00126,2026-01-05 06:53:00,503,sms,LOC0051
CDR011691,PH00239,PH00179,2026-01-12 05:07:00,2173,app_message,LOC0025
CDR011692,PH00073,PH00162,2026-02-28 01:38:00,880,app_message,LOC0153
CDR011693,PH00844,PH00704,2026-06-25 22:45:00,1709,call,LOC0081
CDR011694,PH00188,PH00240,2026-05-01 03:00:00,253,sms,LOC0034
CDR011695,PH00018,PH00697,2026-06-08 16:36:00,2073,sms,LOC0047
CDR011696,PH00358,PH01145,2026-04-16 22:26:00,1768,call,LOC0152
CDR011697,PH00664,PH00193,2026-02-27 16:15:00,2023,app_message,LOC0071
CDR011698,PH00681,PH00635,2026-02-19 15:32:00,342,call,LOC0162
CDR011699,PH00799,PH00522,2026-02-14 03:41:00,135,app_message,LOC0130
CDR011700,PH00305,PH00275,2026-03-18 18:09:00,1538,app_message,LOC0104
CDR011701,PH00898,PH00639,2026-06-22 17:38:00,532,call,LOC0110
CDR011702,PH01144,PH00711,2026-08-05 13:15:00,1661,app_message,LOC0083
CDR011703,PH01096,PH01140,2026-07-19 15:18:00,693,sms,LOC0176
CDR011704,PH00319,PH00573,2026-03-27 20:30:00,867,sms,LOC0172
CDR011705,PH00210,PH00515,2026-05-27 20:25:00,547,app_message,LOC0117
CDR011706,PH00078,PH00861,2026-03-26 20:50:00,128,app_message,LOC0052
CDR011707,PH00750,PH00858,2026-04-05 13:05:00,1173,call,LOC0098
CDR011708,PH01085,PH01129,2026-02-04 01:22:00,2334,call,LOC0163
CDR011709,PH00987,PH00429,2026-05-22 20:31:00,1489,call,LOC0013
CDR011710,PH00239,PH00847,2026-02-09 04:41:00,1469,app_message,LOC0047
CDR011711,PH00502,PH01116,2026-01-08 19:18:00,906,sms,LOC0003
CDR011712,PH01089,PH00288,2026-06-12 19:00:00,197,app_message,LOC0107
CDR011713,PH00873,PH00360,2026-06-13 04:31:00,23,app_message,LOC0144
CDR011714,PH00428,PH00156,2026-08-21 00:58:00,1373,app_message,LOC0087
CDR011715,PH00256,PH00069,2026-06-30 07:53:00,1262,call,LOC0077
CDR011716,PH00855,PH00424,2026-05-28 00:56:00,261,call,LOC0044
CDR011717,PH00752,PH01152,2026-08-09 23:35:00,968,app_message,LOC0055
CDR011718,PH00041,PH00852,2026-07-22 04:31:00,1716,call,LOC0028
CDR011719,PH00776,PH00054,2026-06-27 21:22:00,2191,sms,LOC0039
CDR011720,PH00088,PH00856,2026-05-04 04:02:00,889,sms,LOC0102
CDR011721,PH01007,PH00096,2026-03-14 02:30:00,1058,call,LOC0093
CDR011722,PH00567,PH01125,2026-01-14 03:04:00,1282,call,LOC0167
CDR011723,PH01130,PH00647,2026-01-22 09:29:00,934,app_message,LOC0132
CDR011724,PH01106,PH00537,2026-05-10 00:05:00,1722,sms,LOC0002
CDR011725,PH00265,PH01163,2026-07-25 03:43:00,367,app_message,LOC0100
CDR011726,PH00548,PH00006,2026-04-14 06:51:00,756,call,LOC0145
CDR011727,PH00895,PH00612,2026-07-07 16:54:00,460,app_message,LOC0119
CDR011728,PH00057,PH00982,2026-01-06 04:01:00,1407,app_message,LOC0007
CDR011729,PH00941,PH01115,2026-04-30 11:55:00,1433,call,LOC0152
CDR011730,PH00044,PH00560,2026-07-09 22:04:00,1450,app_message,LOC0105
CDR011731,PH00718,PH00341,2026-07-13 06:27:00,829,sms,LOC0147
CDR011732,PH00480,PH00709,2026-06-06 14:18:00,2205,sms,LOC0107
CDR011733,PH01117,PH00579,2026-07-30 10:47:00,449,sms,LOC0049
CDR011734,PH00291,PH00534,2026-01-07 06:09:00,2058,app_message,LOC0053
CDR011735,PH00521,PH00155,2026-07-11 13:15:00,1709,sms,LOC0176
CDR011736,PH01012,PH00245,2026-03-20 03:18:00,870,app_message,LOC0112
CDR011737,PH00063,PH00057,2026-08-20 14:56:00,1890,call,LOC0031
CDR011738,PH00190,PH01189,2026-04-10 16:55:00,2355,call,LOC0007
CDR011739,PH00952,PH00745,2026-03-01 01:58:00,542,call,LOC0065
CDR011740,PH01003,PH00402,2026-03-12 20:37:00,1968,sms,LOC0167
CDR011741,PH00444,PH01101,2026-08-11 14:16:00,1512,app_message,LOC0075
CDR011742,PH00073,PH00762,2026-06-25 16:11:00,1934,app_message,LOC0135
CDR011743,PH00579,PH01044,2026-06-24 22:37:00,2059,app_message,LOC0084
CDR011744,PH00744,PH00941,2026-02-21 08:33:00,350,call,LOC0025
CDR011745,PH00240,PH00752,2026-03-10 10:44:00,1129,call,LOC0065
CDR011746,PH00014,PH00119,2026-03-31 11:38:00,1294,call,LOC0170
CDR011747,PH00072,PH00423,2026-03-26 01:47:00,1808,sms,LOC0175
CDR011748,PH00677,PH00873,2026-03-20 14:14:00,1080,app_message,LOC0077
CDR011749,PH00243,PH00644,2026-07-15 03:26:00,1627,call,LOC0100
CDR011750,PH00735,PH00648,2026-01-09 08:40:00,1711,sms,LOC0064
CDR011751,PH00857,PH00722,2026-08-07 14:25:00,1434,sms,LOC0034
CDR011752,PH00993,PH01141,2026-06-12 14:35:00,1162,app_message,LOC0044
CDR011753,PH01179,PH00707,2026-01-19 01:37:00,898,app_message,LOC0144
CDR011754,PH00966,PH00299,2026-06-11 12:53:00,927,call,LOC0085
CDR011755,PH00821,PH01176,2026-03-12 05:25:00,403,app_message,LOC0087
CDR011756,PH00631,PH00156,2026-07-20 19:29:00,2103,sms,LOC0125
CDR011757,PH01024,PH00868,2026-01-08 02:02:00,2307,app_message,LOC0031
CDR011758,PH00814,PH00739,2026-08-13 13:20:00,146,call,LOC0032
CDR011759,PH01010,PH00728,2026-01-11 01:07:00,788,app_message,LOC0124
CDR011760,PH00237,PH00032,2026-01-25 04:30:00,2289,call,LOC0054
CDR011761,PH01144,PH00424,2026-08-03 18:24:00,1650,call,LOC0110
CDR011762,PH00664,PH00844,2026-07-22 03:18:00,2259,app_message,LOC0024
CDR011763,PH00579,PH00474,2026-07-19 20:19:00,240,call,LOC0178
CDR011764,PH01093,PH00355,2026-06-19 01:37:00,234,sms,LOC0167
CDR011765,PH00593,PH00659,2026-03-10 16:53:00,1633,call,LOC0116
CDR011766,PH00377,PH00974,2026-03-10 16:24:00,1211,sms,LOC0162
CDR011767,PH01062,PH00470,2026-05-11 05:32:00,1964,sms,LOC0172
CDR011768,PH00200,PH01153,2026-04-06 13:46:00,455,app_message,LOC0041
CDR011769,PH00577,PH00327,2026-04-25 02:15:00,638,app_message,LOC0066
CDR011770,PH00985,PH00024,2026-03-07 03:50:00,12,app_message,LOC0008
CDR011771,PH00372,PH00492,2026-06-14 00:46:00,1234,app_message,LOC0100
CDR011772,PH01198,PH00638,2026-01-30 14:18:00,927,app_message,LOC0074
CDR011773,PH00631,PH00180,2026-03-07 01:42:00,1584,call,LOC0012
CDR011774,PH00973,PH00537,2026-08-12 16:57:00,2085,call,LOC0178
CDR011775,PH00278,PH01050,2026-07-28 03:17:00,2116,call,LOC0093
CDR011776,PH00473,PH00466,2026-01-29 10:00:00,1993,call,LOC0027
CDR011777,PH00459,PH00376,2026-07-24 01:22:00,5,app_message,LOC0055
CDR011778,PH00223,PH00608,2026-08-29 15:04:00,1173,app_message,LOC0089
CDR011779,PH00487,PH00012,2026-06-22 10:43:00,2164,sms,LOC0139
CDR011780,PH00923,PH00908,2026-04-16 13:01:00,1357,app_message,LOC0157
CDR011781,PH00041,PH00755,2026-04-28 02:41:00,988,app_message,LOC0133
CDR011782,PH00881,PH00081,2026-07-22 07:22:00,1024,call,LOC0090
CDR011783,PH00996,PH00130,2026-08-14 19:13:00,2197,sms,LOC0166
CDR011784,PH01053,PH00100,2026-06-23 01:05:00,1316,app_message,LOC0014
CDR011785,PH01178,PH00093,2026-07-07 11:41:00,1772,app_message,LOC0064
CDR011786,PH00224,PH00362,2026-02-07 16:08:00,1814,call,LOC0147
CDR011787,PH00107,PH00478,2026-06-27 23:11:00,1795,app_message,LOC0038
CDR011788,PH00201,PH01117,2026-05-01 00:16:00,125,app_message,LOC0085
CDR011789,PH00569,PH00058,2026-04-03 05:13:00,1049,sms,LOC0059
CDR011790,PH00260,PH00443,2026-01-14 18:55:00,1547,app_message,LOC0006
CDR011791,PH00321,PH00331,2026-01-05 19:13:00,254,app_message,LOC0054
CDR011792,PH00338,PH00640,2026-01-16 05:09:00,1058,sms,LOC0113
CDR011793,PH00798,PH00996,2026-05-05 02:15:00,758,call,LOC0155
CDR011794,PH00806,PH00014,2026-05-22 05:05:00,294,app_message,LOC0174
CDR011795,PH00470,PH00407,2026-01-19 14:11:00,1609,app_message,LOC0020
CDR011796,PH00649,PH00739,2026-05-24 11:06:00,1825,call,LOC0026
CDR011797,PH01184,PH01004,2026-07-13 06:54:00,617,sms,LOC0072
CDR011798,PH00218,PH00794,2026-07-28 22:28:00,210,sms,LOC0072
CDR011799,PH00227,PH01105,2026-07-15 01:03:00,70,sms,LOC0140
CDR011800,PH00737,PH00365,2026-05-05 03:01:00,1366,sms,LOC0020
CDR011801,PH00406,PH00576,2026-01-19 19:23:00,2345,call,LOC0043
CDR011802,PH01164,PH00010,2026-03-09 00:12:00,211,sms,LOC0111
CDR011803,PH01190,PH00701,2026-04-02 23:05:00,378,sms,LOC0075
CDR011804,PH00126,PH00524,2026-06-27 20:31:00,2017,call,LOC0050
CDR011805,PH01014,PH01094,2026-07-21 03:04:00,385,call,LOC0014
CDR011806,PH00060,PH00595,2026-07-11 17:21:00,951,app_message,LOC0024
CDR011807,PH00837,PH00010,2026-05-09 11:44:00,1931,app_message,LOC0050
CDR011808,PH00544,PH00524,2026-08-02 11:32:00,1826,sms,LOC0138
CDR011809,PH00957,PH00369,2026-05-25 04:33:00,2237,app_message,LOC0038
CDR011810,PH00701,PH01028,2026-02-12 06:02:00,264,call,LOC0087
CDR011811,PH01171,PH00569,2026-07-12 20:47:00,1705,app_message,LOC0146
CDR011812,PH00238,PH00763,2026-07-03 11:26:00,1357,sms,LOC0170
CDR011813,PH00738,PH00263,2026-08-13 08:14:00,1908,sms,LOC0180
CDR011814,PH00308,PH00901,2026-07-16 15:21:00,74,call,LOC0098
CDR011815,PH00532,PH00269,2026-02-20 04:56:00,1443,call,LOC0098
CDR011816,PH00511,PH00927,2026-03-31 06:33:00,1888,app_message,LOC0163
CDR011817,PH00788,PH00862,2026-04-05 14:51:00,1886,app_message,LOC0068
CDR011818,PH01108,PH00123,2026-02-27 00:10:00,2194,call,LOC0093
CDR011819,PH01129,PH00649,2026-01-13 08:18:00,2003,app_message,LOC0004
CDR011820,PH00521,PH00880,2026-01-09 07:16:00,1510,app_message,LOC0093
CDR011821,PH01037,PH00213,2026-03-16 13:38:00,151,call,LOC0158
CDR011822,PH00485,PH00702,2026-05-25 11:08:00,190,sms,LOC0087
CDR011823,PH00234,PH00021,2026-01-09 17:37:00,2240,call,LOC0024
CDR011824,PH00182,PH00117,2026-01-24 20:27:00,1596,app_message,LOC0131
CDR011825,PH00535,PH00726,2026-04-01 05:31:00,32,app_message,LOC0150
CDR011826,PH00860,PH01192,2026-04-13 11:42:00,1155,call,LOC0084
CDR011827,PH00705,PH00742,2026-01-31 16:11:00,1514,call,LOC0036
CDR011828,PH01117,PH00586,2026-04-20 20:58:00,1450,call,LOC0102
CDR011829,PH00714,PH00258,2026-04-26 15:35:00,1131,sms,LOC0063
CDR011830,PH00781,PH00458,2026-01-08 16:18:00,1096,app_message,LOC0046
CDR011831,PH00451,PH00025,2026-02-07 15:22:00,226,sms,LOC0038
CDR011832,PH00134,PH01128,2026-08-25 06:12:00,221,app_message,LOC0144
CDR011833,PH00729,PH00714,2026-07-12 14:53:00,1076,app_message,LOC0124
CDR011834,PH01199,PH00334,2026-08-04 08:39:00,634,sms,LOC0071
CDR011835,PH00380,PH00499,2026-06-07 23:22:00,2179,sms,LOC0013
CDR011836,PH00731,PH00989,2026-02-02 16:12:00,1842,sms,LOC0050
CDR011837,PH00879,PH00763,2026-07-31 16:54:00,507,app_message,LOC0095
